,ts_start,ts_end,nodeid,iccid,total_measurement_duration,dl_test_duration,imsimccmnc,nwmccmnc,cid_changes,enodebid_changes,devicemode_changes,devicesubmode_changes,rsrp_changes,rssi_changes,lac_changes,min_rsrp,max_rsrp,median_rsrp,min_rssi,max_rssi,median_rssi,hour_of_day,day_of_week,res_dl_kbps
463,1516464074,1516464101,254,8947080037000370295,27,10.500484228134157,24202,24202,0,0,0,0,0,1,0,-81.0,-81.0,-81.0,-58,-54,-56.0,16,5,22515.443418197974
466,1502648176,1502648203,254,8947080037000370295,27,11.11838960647583,24202,24202,0,0,0,0,0,1,0,-70.0,-70.0,-70.0,-46,-43,-44.5,18,6,45179.49596
467,1516334476,1516334503,254,8947080037000370295,27,10.198958635330198,24202,24202,0,0,0,0,0,1,0,-85.0,-85.0,-85.0,-59,-55,-57.0,4,4,42536.144575712
468,1500077836,1500077864,254,8947080037000370295,28,11.087162256240845,24202,24202,0,0,0,0,0,0,0,-93.0,-93.0,-93.0,-66,-66,-66.0,0,5,32919.31022
469,1516420881,1516420907,254,8947080037000370295,26,10.306729316711426,24202,24202,0,0,0,0,1,0,0,-82.0,-81.0,-81.5,-54,-54,-54.0,4,5,32444.103720984287
473,1506831197,1506831224,254,8947080037000370295,27,10.925755500793457,24202,24202,0,0,0,0,0,0,0,-101.0,-101.0,-101.0,-71,-71,-71.0,4,6,11353.037465000001
474,1499861834,1499861862,254,8947080037000370295,28,11.09244990348816,24202,24202,0,0,0,0,2,2,0,-89.0,-88.0,-88.0,-65,-61,-63.0,12,2,33183.740332
475,1503598581,1503598609,254,8947080037000370295,28,10.830319166183472,24202,24202,0,0,0,0,1,1,0,-71.0,-70.0,-70.5,-47,-44,-45.5,18,3,42036.305011000004
477,1506852794,1506852832,254,8947080037000370295,38,10.791131258010864,24202,24202,0,0,0,0,0,1,0,-106.0,-106.0,-106.0,-79,-77,-78.0,10,6,11171.317412
479,1516550476,1516550501,254,8947080037000370295,25,10.179072380065918,24202,24202,0,0,0,0,0,1,0,-91.0,-91.0,-91.0,-64,-61,-64.0,16,6,47337.01316100838
